month	carrier	airport	arr_delay	weather_delay	nas_delay
11	YV	CAK	very_long	no_delay	no_delay	Delayed
11	YV	IAH	nan	very_long	very_long	Delayed
11	YV	JAX	very_long	no_delay	medium	Delayed
11	YV	MOB	very_long	medium	long	Delayed
11	YV	MTJ	very_long	no_delay	medium	Delayed
11	YV	PHX	nan	very_long	very_long	Delayed
11	YV	SDF	very_long	medium	very_long	Delayed
11	YX	HHH	very_long	short	long	Delayed
11	YX	HVN	very_long	no_delay	long	Delayed
11	YX	OMA	very_long	long	very_long	Delayed
11	ZW	CID	very_long	no_delay	short	Delayed
11	ZW	COS	long	no_delay	no_delay	OnTime
11	ZW	COU	very_long	no_delay	long	Delayed
11	ZW	EVV	very_long	no_delay	long	Delayed
11	ZW	MDT	no_delay	no_delay	no_delay	OnTime
11	ZW	ROA	very_long	no_delay	long	Delayed
10	9E	ATL	nan	very_long	very_long	Delayed
10	9E	FSD	long	no_delay	no_delay	OnTime
10	AA	ABQ	very_long	long	very_long	Delayed
10	AA	DSM	very_long	long	long	Delayed
10	AA	DTW	very_long	long	very_long	Delayed
10	AA	GEG	very_long	no_delay	very_long	Delayed
10	AA	PDX	very_long	long	very_long	Delayed
10	AA	TUS	very_long	long	very_long	Delayed
10	AS	SLC	very_long	no_delay	medium	Delayed
10	AS	SMF	very_long	no_delay	long	Delayed
10	AS	SNA	very_long	no_delay	very_long	Delayed
10	AX	COD	very_long	long	very_long	Delayed
10	AX	DAY	very_long	no_delay	medium	Delayed
10	AX	GRR	long	no_delay	medium	OnTime
10	B6	ORD	very_long	no_delay	very_long	Delayed
10	B6	PSE	very_long	no_delay	long	Delayed
10	B6	ROC	very_long	no_delay	very_long	Delayed
10	C5	GSP	very_long	no_delay	medium	Delayed
10	C5	IND	very_long	no_delay	long	Delayed
10	C5	ORF	very_long	no_delay	very_long	Delayed
10	C5	SCE	very_long	no_delay	long	Delayed
10	CP	SAN	very_long	no_delay	very_long	Delayed
10	CP	XNA	very_long	no_delay	long	Delayed
10	DL	ATL	nan	very_long	nan	Delayed
10	DL	BIS	very_long	no_delay	medium	Delayed
10	DL	HNL	very_long	no_delay	long	Delayed
10	DL	SBN	no_delay	no_delay	no_delay	OnTime
10	EM	MKK	very_long	medium	medium	Delayed
10	EV	DAY	very_long	no_delay	very_long	Delayed
10	EV	EWR	nan	very_long	nan	Delayed
10	EV	HRL	very_long	no_delay	long	Delayed
10	F9	BIS	very_long	no_delay	long	Delayed
10	F9	PDX	very_long	medium	very_long	Delayed
10	F9	PWM	very_long	no_delay	short	Delayed
10	F9	TYR	long	no_delay	medium	OnTime
10	G4	FCA	long	no_delay	medium	OnTime
10	G4	FNT	very_long	no_delay	short	Delayed
10	G4	LCK	very_long	medium	long	Delayed
10	G4	PIT	very_long	no_delay	medium	Delayed
10	G4	TRI	very_long	no_delay	medium	Delayed
10	G7	JAX	very_long	no_delay	long	Delayed
10	G7	MSP	very_long	no_delay	long	Delayed
10	G7	SAV	long	no_delay	no_delay	OnTime
10	HA	LAX	very_long	no_delay	no_delay	Delayed
10	MQ	ATW	long	no_delay	medium	OnTime
10	MQ	BHM	very_long	long	very_long	Delayed
10	MQ	BZN	long	no_delay	long	OnTime
10	MQ	ERI	very_long	no_delay	long	Delayed
10	MQ	ICT	very_long	long	very_long	Delayed
10	MQ	MOB	very_long	long	long	Delayed
10	MQ	PWM	very_long	medium	very_long	Delayed
10	MQ	RIC	very_long	long	very_long	Delayed
10	MQ	SCE	very_long	long	very_long	Delayed
10	MQ	SDF	very_long	long	very_long	Delayed
10	MQ	XNA	very_long	very_long	very_long	Delayed
10	OH	CAE	very_long	long	very_long	Delayed
10	OH	CID	very_long	medium	long	Delayed
10	OH	MLB	very_long	long	long	Delayed
10	OH	PHF	very_long	medium	long	Delayed
10	OO	BRD	medium	no_delay	medium	OnTime
10	OO	BTV	very_long	no_delay	long	Delayed
10	OO	BUF	very_long	long	long	Delayed
10	OO	BZN	very_long	very_long	long	Delayed
10	OO	CPR	very_long	long	medium	Delayed
10	OO	ERI	very_long	long	short	Delayed
10	OO	GEG	very_long	no_delay	long	Delayed
10	OO	INL	very_long	very_long	medium	Delayed
10	OO	LAW	very_long	no_delay	long	Delayed
10	OO	LBB	very_long	medium	very_long	Delayed
10	OO	MHK	very_long	long	medium	Delayed
10	OO	PAH	very_long	medium	very_long	Delayed
10	PT	ART	very_long	no_delay	long	Delayed
10	PT	AVP	very_long	no_delay	long	Delayed
10	PT	BUF	very_long	no_delay	long	Delayed
10	PT	PWM	very_long	no_delay	long	Delayed
10	QX	ABQ	medium	no_delay	no_delay	OnTime
10	QX	OKC	medium	no_delay	medium	OnTime
10	QX	ONT	very_long	no_delay	short	Delayed
10	UA	DLH	very_long	no_delay	no_delay	Delayed
10	UA	FAT	very_long	long	very_long	Delayed
10	UA	MAF	very_long	short	long	Delayed
10	UA	PSP	very_long	medium	very_long	Delayed
10	UA	SFO	nan	very_long	very_long	Delayed
10	WN	BHM	very_long	long	very_long	Delayed
10	WN	CLE	very_long	long	very_long	Delayed
10	WN	DCA	nan	very_long	very_long	Delayed
10	WN	MCO	nan	very_long	very_long	Delayed
10	WN	MDW	nan	very_long	very_long	Delayed
10	WN	PIT	very_long	long	very_long	Delayed
10	WN	SMF	nan	long	very_long	Delayed
10	YV	CHS	very_long	no_delay	long	Delayed
10	YV	CLT	very_long	long	very_long	Delayed
10	YV	ICT	very_long	long	very_long	Delayed
10	YV	PIA	very_long	short	very_long	Delayed
10	YX	DTW	very_long	medium	very_long	Delayed
10	YX	MYR	very_long	no_delay	medium	Delayed
10	YX	OKC	very_long	no_delay	very_long	Delayed
10	ZW	ABE	long	no_delay	long	OnTime
10	ZW	AVP	very_long	no_delay	long	Delayed
10	ZW	CHA	very_long	very_long	long	Delayed
10	ZW	IAD	nan	very_long	very_long	Delayed
10	ZW	IND	very_long	no_delay	long	Delayed
10	ZW	ORD	nan	very_long	very_long	Delayed
10	ZW	PIA	very_long	no_delay	long	Delayed
10	ZW	ROC	long	short	medium	OnTime
9	9E	EVV	very_long	medium	long	Delayed
9	9E	MCI	very_long	no_delay	very_long	Delayed
9	9E	SYR	very_long	short	long	Delayed
9	AA	BDL	very_long	medium	very_long	Delayed
9	AA	BWI	very_long	long	very_long	Delayed
9	AA	CAE	very_long	no_delay	long	Delayed
9	AA	HNL	very_long	no_delay	very_long	Delayed
9	AA	ICT	very_long	no_delay	long	Delayed
9	AA	LIT	very_long	no_delay	short	Delayed
9	AA	ORD	nan	very_long	nan	Delayed
9	AA	RIC	very_long	short	very_long	Delayed
9	AS	CHS	long	no_delay	long	OnTime
9	AS	DAL	no_delay	no_delay	no_delay	OnTime
9	AS	GEG	very_long	long	very_long	Delayed
9	AS	JFK	very_long	short	very_long	Delayed
9	AS	PSP	very_long	no_delay	very_long	Delayed
9	AS	SJC	very_long	medium	very_long	Delayed
9	AS	SLC	very_long	no_delay	long	Delayed
9	AX	AMA	very_long	no_delay	medium	Delayed
9	AX	COU	very_long	no_delay	very_long	Delayed
9	AX	OKC	long	no_delay	no_delay	OnTime
9	B6	OAK	very_long	medium	medium	Delayed
9	B6	PHX	very_long	very_long	long	Delayed
9	B6	RNO	very_long	short	medium	Delayed
9	C5	RIC	very_long	no_delay	very_long	Delayed
9	C5	SBN	medium	no_delay	no_delay	OnTime
9	CP	ABQ	very_long	no_delay	very_long	Delayed
9	DL	CMH	very_long	very_long	very_long	Delayed
9	DL	DCA	very_long	medium	very_long	Delayed
9	DL	HOU	very_long	long	very_long	Delayed
9	DL	MDW	very_long	medium	very_long	Delayed
9	DL	SAT	very_long	medium	very_long	Delayed
9	EV	LBB	very_long	long	very_long	Delayed
9	EV	SYR	no_delay	no_delay	no_delay	OnTime
9	F9	BIL	long	no_delay	medium	OnTime
9	F9	BZN	very_long	no_delay	no_delay	Delayed
9	F9	IAD	very_long	medium	very_long	Delayed
9	F9	MCI	very_long	short	medium	Delayed
9	F9	MEM	long	no_delay	short	OnTime
9	F9	PDX	very_long	medium	long	Delayed
9	F9	TTN	very_long	short	very_long	Delayed
9	G4	BGR	long	no_delay	no_delay	OnTime
9	G4	BLV	very_long	medium	medium	Delayed
9	G4	PSC	very_long	long	medium	Delayed
9	G4	PSM	very_long	no_delay	medium	Delayed
9	G4	RFD	very_long	no_delay	short	Delayed
9	G4	USA	very_long	no_delay	medium	Delayed
9	G7	BDL	very_long	no_delay	medium	Delayed
9	G7	COS	very_long	no_delay	short	Delayed
9	G7	DAY	no_delay	no_delay	no_delay	OnTime
9	G7	MBS	very_long	no_delay	medium	Delayed
9	G7	MYR	medium	no_delay	medium	OnTime
9	G7	SJC	very_long	no_delay	medium	Delayed
9	HA	KOA	very_long	short	no_delay	Delayed
9	MQ	CAE	very_long	long	long	Delayed
9	MQ	MYR	long	no_delay	short	OnTime
9	MQ	PIT	very_long	long	very_long	Delayed
9	MQ	TLH	very_long	no_delay	medium	Delayed
9	NK	EWR	very_long	no_delay	very_long	Delayed
9	NK	MSP	very_long	medium	very_long	Delayed
9	OH	CLT	nan	very_long	very_long	Delayed
9	OH	CRW	very_long	very_long	long	Delayed
9	OH	IAD	very_long	medium	very_long	Delayed
9	OH	MKE	very_long	medium	very_long	Delayed
9	OH	PNS	very_long	medium	very_long	Delayed
9	OO	ABY	very_long	no_delay	medium	Delayed
9	OO	ATW	very_long	medium	very_long	Delayed
9	OO	BIS	very_long	very_long	very_long	Delayed
9	OO	BUF	very_long	medium	long	Delayed
9	OO	CVG	very_long	medium	no_delay	Delayed
9	OO	HLN	very_long	no_delay	long	Delayed
9	OO	JAX	no_delay	no_delay	no_delay	OnTime
9	OO	LBB	very_long	no_delay	medium	Delayed
9	OO	STS	very_long	no_delay	very_long	Delayed
9	OO	TUL	very_long	medium	very_long	Delayed
9	OO	TVC	very_long	very_long	very_long	Delayed
9	OO	VLD	long	medium	short	OnTime
9	PT	BDL	very_long	no_delay	long	Delayed
9	QX	LAX	very_long	no_delay	very_long	Delayed
9	QX	MSO	very_long	no_delay	long	Delayed
9	UA	BDL	very_long	long	very_long	Delayed
9	UA	BWI	very_long	long	very_long	Delayed
9	UA	CMH	very_long	long	very_long	Delayed
9	UA	DEN	nan	very_long	nan	Delayed
9	UA	MCO	very_long	very_long	very_long	Delayed
9	UA	RSW	very_long	long	very_long	Delayed
9	UA	SAV	very_long	no_delay	medium	Delayed
9	UA	SJU	very_long	medium	very_long	Delayed
9	WN	CHS	very_long	long	short	Delayed
9	WN	CMH	very_long	very_long	very_long	Delayed
9	WN	PBI	very_long	no_delay	very_long	Delayed
9	WN	PWM	very_long	no_delay	medium	Delayed
9	YV	ATL	very_long	very_long	long	Delayed
9	YV	COU	very_long	no_delay	long	Delayed
9	YV	IAH	nan	very_long	nan	Delayed
9	YV	PSP	very_long	no_delay	short	Delayed
9	YV	PWM	very_long	very_long	medium	Delayed
9	YV	SAT	very_long	no_delay	medium	Delayed
9	YV	XNA	very_long	medium	no_delay	Delayed
9	YX	CVG	very_long	short	very_long	Delayed
9	YX	MSN	very_long	long	very_long	Delayed
9	ZW	BUF	very_long	long	long	Delayed
9	ZW	CLE	medium	medium	no_delay	OnTime
9	ZW	GRB	very_long	short	long	Delayed
9	ZW	LGA	very_long	no_delay	very_long	Delayed
9	ZW	MDT	very_long	no_delay	short	Delayed
9	ZW	ROA	very_long	no_delay	medium	Delayed
8	DL	BUF	very_long	no_delay	very_long	Delayed
8	DL	ICT	very_long	no_delay	long	Delayed
8	DL	MOB	long	no_delay	medium	OnTime
8	DL	PSC	long	no_delay	no_delay	OnTime
8	DL	SAV	very_long	medium	very_long	Delayed
8	EM	HNL	very_long	no_delay	long	Delayed
8	EV	AMA	very_long	long	very_long	Delayed
8	EV	BGR	long	no_delay	medium	OnTime
8	EV	CRP	very_long	long	long	Delayed
8	EV	GSO	very_long	long	very_long	Delayed
8	EV	HRL	very_long	no_delay	very_long	Delayed
8	EV	LGA	very_long	medium	very_long	Delayed
8	EV	MCI	very_long	no_delay	very_long	Delayed
8	EV	SAT	long	no_delay	long	OnTime
8	EV	SAV	very_long	no_delay	very_long	Delayed
8	EV	TYS	very_long	medium	very_long	Delayed
8	F9	ICT	very_long	no_delay	medium	Delayed
8	F9	ISP	very_long	short	very_long	Delayed
8	F9	ORF	very_long	medium	long	Delayed
8	F9	RDU	very_long	short	very_long	Delayed
8	F9	RNO	long	no_delay	medium	OnTime
8	F9	SBA	very_long	no_delay	medium	Delayed
8	F9	TUL	very_long	no_delay	short	Delayed
8	G4	BOI	very_long	no_delay	very_long	Delayed
8	G4	CVG	very_long	very_long	very_long	Delayed
8	G4	SHV	medium	medium	short	OnTime
8	G7	ABQ	very_long	no_delay	medium	Delayed
8	G7	JAX	medium	no_delay	medium	OnTime
8	G7	RAP	very_long	no_delay	medium	Delayed
8	MQ	BTR	very_long	very_long	long	Delayed
8	MQ	CWA	very_long	long	very_long	Delayed
8	MQ	FWA	very_long	no_delay	long	Delayed
8	MQ	HSV	very_long	long	long	Delayed
8	MQ	ILM	very_long	medium	very_long	Delayed
8	MQ	LCH	very_long	very_long	long	Delayed
8	MQ	PNS	very_long	long	very_long	Delayed
8	MQ	RIC	very_long	very_long	very_long	Delayed
8	MQ	TOL	very_long	medium	long	Delayed
8	OH	CAK	nan	very_long	very_long	Delayed
8	OH	IND	long	no_delay	medium	OnTime
8	OH	LEX	very_long	long	very_long	Delayed
8	OH	MEM	very_long	no_delay	medium	Delayed
8	OH	PIT	very_long	very_long	very_long	Delayed
8	OH	RIC	very_long	very_long	very_long	Delayed
8	OH	SAT	long	no_delay	medium	OnTime
8	OH	SHV	very_long	long	no_delay	Delayed
8	OO	ABY	very_long	long	long	Delayed
8	OO	BWI	no_delay	no_delay	no_delay	OnTime
8	OO	CHA	very_long	very_long	very_long	Delayed
8	OO	ELP	very_long	medium	very_long	Delayed
8	OO	EWR	very_long	very_long	very_long	Delayed
8	OO	IND	very_long	short	very_long	Delayed
8	OO	MHT	very_long	no_delay	long	Delayed
8	OO	PAE	very_long	no_delay	very_long	Delayed
8	OO	PHL	very_long	no_delay	short	Delayed
8	OO	PSC	very_long	no_delay	long	Delayed
8	OO	TVC	very_long	very_long	very_long	Delayed
8	PT	AVP	very_long	long	very_long	Delayed
8	PT	FWA	very_long	medium	very_long	Delayed
8	PT	ORH	very_long	no_delay	medium	Delayed
8	PT	TRI	very_long	long	long	Delayed
8	QX	DAL	very_long	no_delay	long	Delayed
8	QX	SEA	nan	very_long	nan	Delayed
8	UA	AUS	nan	very_long	very_long	Delayed
8	UA	FAT	very_long	no_delay	medium	Delayed
8	UA	PBI	very_long	very_long	very_long	Delayed
8	UA	SFO	nan	very_long	nan	Delayed
8	WN	BUR	nan	long	very_long	Delayed
8	WN	DCA	nan	very_long	very_long	Delayed
8	WN	GSP	very_long	no_delay	medium	Delayed
8	WN	LBB	very_long	no_delay	long	Delayed
8	WN	ORF	very_long	very_long	very_long	Delayed
8	WN	SEA	nan	very_long	very_long	Delayed
8	WN	SJC	nan	very_long	very_long	Delayed
8	YV	BRO	very_long	no_delay	medium	Delayed
8	YV	GJT	no_delay	no_delay	no_delay	OnTime
8	YV	HHH	very_long	very_long	long	Delayed
8	YV	HSV	very_long	no_delay	very_long	Delayed
8	YV	LFT	very_long	medium	long	Delayed
8	YV	MLU	very_long	long	medium	Delayed
8	YX	ABQ	very_long	no_delay	medium	Delayed
8	YX	FAR	long	short	no_delay	OnTime
8	YX	GSP	very_long	long	short	Delayed
8	YX	MSN	very_long	short	long	Delayed
8	ZW	ATW	very_long	long	very_long	Delayed
8	ZW	AVP	very_long	medium	very_long	Delayed
8	ZW	ERI	very_long	short	short	Delayed
8	ZW	MHT	very_long	medium	very_long	Delayed
8	ZW	SCE	very_long	long	very_long	Delayed
8	ZW	TUL	long	no_delay	medium	OnTime
8	9E	ATW	very_long	no_delay	medium	Delayed
8	9E	EWR	very_long	no_delay	very_long	Delayed
8	9E	GSP	very_long	no_delay	very_long	Delayed
8	9E	IAH	very_long	short	very_long	Delayed
8	9E	IND	very_long	very_long	very_long	Delayed
8	9E	PBI	medium	no_delay	no_delay	OnTime
8	9E	PHL	very_long	very_long	very_long	Delayed
8	AA	ALB	very_long	long	long	Delayed
8	AA	AUS	nan	very_long	very_long	Delayed
8	AA	DTW	very_long	very_long	very_long	Delayed
8	AA	ELP	very_long	medium	long	Delayed
8	AA	RIC	very_long	very_long	very_long	Delayed
8	AA	XNA	very_long	no_delay	medium	Delayed
8	AS	ADK	very_long	no_delay	no_delay	Delayed
8	AS	OAK	very_long	no_delay	very_long	Delayed
8	AX	STL	very_long	short	very_long	Delayed
8	B6	HYA	very_long	no_delay	short	Delayed
8	B6	PWM	very_long	no_delay	very_long	Delayed
8	B6	RNO	very_long	long	long	Delayed
8	B6	SMF	very_long	very_long	very_long	Delayed
8	C5	BUF	very_long	very_long	very_long	Delayed
8	C5	PQI	very_long	very_long	long	Delayed
8	C5	PVD	very_long	medium	very_long	Delayed
8	CP	FCA	long	no_delay	no_delay	OnTime
8	CP	MSO	short	no_delay	no_delay	OnTime
8	DL	AGS	very_long	long	medium	Delayed
7	9E	ATW	very_long	medium	long	Delayed
7	9E	BGR	very_long	medium	very_long	Delayed
7	9E	CLT	very_long	long	very_long	Delayed
7	9E	DAY	very_long	very_long	long	Delayed
7	9E	GRB	very_long	medium	long	Delayed
7	9E	LEX	very_long	very_long	very_long	Delayed
7	9E	PIT	very_long	long	very_long	Delayed
7	9E	SGF	very_long	long	long	Delayed
7	9E	TLH	very_long	no_delay	very_long	Delayed
7	AA	PIT	nan	very_long	very_long	Delayed
7	AA	SMF	very_long	very_long	very_long	Delayed
7	AS	OTZ	long	no_delay	medium	OnTime
7	AS	PHL	very_long	no_delay	very_long	Delayed
7	AS	SBA	medium	no_delay	no_delay	OnTime
7	AX	MAF	very_long	no_delay	medium	Delayed
7	AX	PVD	very_long	short	long	Delayed
7	B6	RIC	very_long	very_long	very_long	Delayed
7	B6	SJU	nan	very_long	very_long	Delayed
7	C5	AVL	very_long	no_delay	very_long	Delayed
7	C5	MKE	very_long	no_delay	very_long	Delayed
7	C5	ROC	very_long	no_delay	very_long	Delayed
7	CP	OAK	no_delay	no_delay	no_delay	OnTime
7	CP	TUL	very_long	no_delay	medium	Delayed
7	DL	MSN	very_long	very_long	very_long	Delayed
7	DL	MSY	very_long	very_long	very_long	Delayed
7	DL	OKC	very_long	very_long	long	Delayed
7	DL	SFO	nan	very_long	very_long	Delayed
7	DL	SJC	very_long	long	very_long	Delayed
7	EV	AVL	long	no_delay	no_delay	OnTime
7	EV	BHM	very_long	very_long	very_long	Delayed
7	EV	SLC	very_long	very_long	medium	Delayed
7	F9	BIS	long	no_delay	no_delay	OnTime
7	F9	BTV	very_long	no_delay	long	Delayed
7	F9	ELP	very_long	no_delay	medium	Delayed
7	F9	GRR	very_long	no_delay	long	Delayed
7	F9	IAD	very_long	no_delay	very_long	Delayed
7	F9	ISP	very_long	no_delay	very_long	Delayed
7	F9	JAN	very_long	long	long	Delayed
7	F9	JAX	very_long	no_delay	very_long	Delayed
7	F9	PBI	very_long	no_delay	medium	Delayed
7	F9	RSW	very_long	no_delay	very_long	Delayed
7	F9	SNA	very_long	no_delay	very_long	Delayed
7	F9	SRQ	medium	no_delay	medium	OnTime
7	G4	ALB	very_long	no_delay	long	Delayed
7	G4	BNA	very_long	long	very_long	Delayed
7	G4	BOI	medium	no_delay	short	OnTime
7	G4	DAY	very_long	long	medium	Delayed
7	G4	MSY	very_long	no_delay	medium	Delayed
7	G4	SBN	very_long	very_long	medium	Delayed
7	G4	SGF	very_long	long	long	Delayed
7	G7	FCA	medium	no_delay	no_delay	OnTime
7	G7	PHL	long	no_delay	medium	OnTime
7	HA	SAN	very_long	no_delay	no_delay	Delayed
7	MQ	CMH	very_long	very_long	very_long	Delayed
7	MQ	MDT	very_long	long	very_long	Delayed
7	MQ	TYS	very_long	medium	very_long	Delayed
7	MQ	VPS	no_delay	no_delay	no_delay	OnTime
7	NK	AUS	very_long	very_long	very_long	Delayed
7	NK	DFW	nan	very_long	very_long	Delayed
7	NK	IND	very_long	very_long	very_long	Delayed
7	NK	MSP	very_long	long	very_long	Delayed
7	NK	PBG	very_long	no_delay	very_long	Delayed
7	NK	SAN	very_long	medium	very_long	Delayed
7	NK	STT	very_long	medium	long	Delayed
7	NK	STX	medium	no_delay	medium	OnTime
7	OH	HVN	very_long	medium	very_long	Delayed
7	OH	MEM	long	no_delay	medium	OnTime
7	OO	ATY	very_long	very_long	medium	Delayed
7	OO	BFL	very_long	medium	long	Delayed
7	OO	BTR	very_long	no_delay	long	Delayed
7	OO	BUR	very_long	medium	very_long	Delayed
7	OO	CLE	very_long	very_long	very_long	Delayed
7	OO	CNY	very_long	long	long	Delayed
7	OO	DFW	nan	very_long	very_long	Delayed
7	OO	GCC	very_long	medium	very_long	Delayed
7	OO	IDA	very_long	no_delay	medium	Delayed
7	OO	MLI	very_long	very_long	long	Delayed
7	OO	MSN	very_long	very_long	very_long	Delayed
7	OO	PIT	very_long	short	very_long	Delayed
7	OO	PNS	very_long	no_delay	very_long	Delayed
7	OO	RDM	very_long	long	very_long	Delayed
7	OO	SCE	very_long	very_long	medium	Delayed
7	PT	BWI	very_long	medium	very_long	Delayed
7	PT	MDT	very_long	very_long	very_long	Delayed
7	PT	SBY	very_long	very_long	very_long	Delayed
7	QX	LAX	very_long	no_delay	very_long	Delayed
7	UA	DFW	nan	very_long	very_long	Delayed
7	UA	DLH	very_long	no_delay	medium	Delayed
7	UA	MAF	very_long	long	medium	Delayed
7	WN	CHS	very_long	long	very_long	Delayed
7	WN	CLT	very_long	very_long	very_long	Delayed
7	WN	CMH	nan	very_long	very_long	Delayed
7	WN	ELP	very_long	no_delay	very_long	Delayed
7	WN	PDX	very_long	very_long	very_long	Delayed
7	WN	PHX	nan	very_long	very_long	Delayed
7	WN	SFO	nan	very_long	very_long	Delayed
7	YV	BUF	very_long	long	long	Delayed
7	YV	DTW	very_long	very_long	very_long	Delayed
7	YV	HSV	very_long	very_long	very_long	Delayed
7	YV	LBB	very_long	medium	long	Delayed
7	YV	MCI	very_long	very_long	long	Delayed
7	YV	SAV	very_long	very_long	medium	Delayed
7	YX	DSM	very_long	short	very_long	Delayed
7	YX	PWM	very_long	very_long	very_long	Delayed
7	YX	SLC	very_long	no_delay	very_long	Delayed
7	YX	TVC	no_delay	no_delay	no_delay	OnTime
7	ZW	ALB	medium	no_delay	medium	OnTime
7	ZW	FAR	very_long	very_long	long	Delayed
7	ZW	FSD	very_long	medium	long	Delayed
7	ZW	ICT	very_long	long	long	Delayed
7	ZW	TYS	very_long	long	very_long	Delayed
6	9E	DFW	very_long	long	very_long	Delayed
6	9E	LGA	nan	very_long	nan	Delayed
6	9E	PHL	very_long	very_long	very_long	Delayed
6	AA	AUS	nan	very_long	very_long	Delayed
6	AA	BOI	very_long	medium	very_long	Delayed
6	AA	CLE	very_long	very_long	very_long	Delayed
6	AA	CLT	nan	very_long	nan	Delayed
6	AA	ELP	very_long	very_long	very_long	Delayed
6	AA	LAX	nan	very_long	nan	Delayed
6	AA	MIA	nan	very_long	very_long	Delayed
6	AA	OAK	very_long	no_delay	long	Delayed
6	AA	PSP	very_long	medium	very_long	Delayed
6	AA	SAV	very_long	short	very_long	Delayed
6	AA	SJU	very_long	very_long	very_long	Delayed
6	AS	CMH	very_long	no_delay	long	Delayed
6	AS	MCI	very_long	no_delay	long	Delayed
6	AS	ORD	very_long	medium	very_long	Delayed
6	AS	SMF	very_long	no_delay	long	Delayed
6	AS	STL	very_long	no_delay	medium	Delayed
6	AX	MFR	very_long	long	very_long	Delayed
6	AX	TUS	very_long	very_long	very_long	Delayed
6	B6	ABQ	very_long	no_delay	long	Delayed
6	B6	HYA	very_long	no_delay	short	Delayed
6	C5	AVL	very_long	long	very_long	Delayed
6	C5	CLE	very_long	long	very_long	Delayed
6	CP	BOI	very_long	long	long	Delayed
6	DL	AGS	very_long	no_delay	long	Delayed
6	DL	BIL	very_long	medium	medium	Delayed
6	DL	CHS	very_long	very_long	very_long	Delayed
6	DL	GRB	long	no_delay	medium	OnTime
6	DL	IND	very_long	long	very_long	Delayed
6	DL	JFK	nan	very_long	nan	Delayed
6	DL	JNU	long	no_delay	no_delay	OnTime
6	DL	MKE	very_long	very_long	very_long	Delayed
6	DL	RAP	long	short	long	OnTime
6	DL	XNA	very_long	medium	medium	Delayed
6	EV	BRO	very_long	medium	long	Delayed
6	EV	CHS	very_long	no_delay	medium	Delayed
6	EV	CWA	very_long	no_delay	medium	Delayed
6	EV	GSP	very_long	long	very_long	Delayed
6	F9	BNA	very_long	long	very_long	Delayed
6	F9	CLT	very_long	no_delay	very_long	Delayed
6	F9	FAT	very_long	no_delay	long	Delayed
6	F9	MCI	very_long	long	very_long	Delayed
6	F9	PHL	very_long	very_long	very_long	Delayed
6	G4	ATW	very_long	long	medium	Delayed
6	G4	GRI	no_delay	no_delay	no_delay	OnTime
6	G4	IAG	very_long	no_delay	long	Delayed
6	G4	ICT	very_long	no_delay	medium	Delayed
6	G4	PBG	very_long	short	medium	Delayed
6	G4	SWF	very_long	medium	short	Delayed
6	G4	SYR	very_long	medium	long	Delayed
6	G4	TUL	very_long	long	long	Delayed
6	G7	CHS	very_long	long	very_long	Delayed
6	G7	SYR	very_long	no_delay	long	Delayed
6	HA	PPG	very_long	no_delay	no_delay	Delayed
6	MQ	ALO	very_long	medium	very_long	Delayed
